,date,pred,actual,trgt,net_pnl
42,2024-10-02,-1,1,0.02845349907599786,-1.035143827249573
43,2024-10-03,-1,1,0.02742662986580287,-1.0364595849110103
44,2024-10-04,-1,-1,0.027105891334143133,0.9631090121079127
45,2024-10-07,-1,-1,0.026047118430458264,0.9616095111564491
46,2024-10-08,-1,-1,0.025557275505510985,0.9608737295368627
47,2024-10-09,-1,1,0.025260593717332105,-1.0395857843012453
48,2024-10-10,-1,1,0.024714275988480694,-1.0404608065257326
49,2024-10-11,-1,1,0.030322550847418032,-1.032977668249731
50,2024-10-14,-1,1,0.031220411767916838,-1.032029301155036
51,2024-10-15,-1,1,0.029797416768710856,-1.0335588299124008
52,2024-10-16,1,1,0.028361831963085088,0.9647425898337119
53,2024-10-17,-1,1,0.02785757553385955,-1.03589558980805
54,2024-10-18,1,-1,0.027247020088019505,-1.0366999142238478
55,2024-10-21,-1,1,0.026567980744911526,-1.0376378758974982
56,2024-10-22,1,1,0.025486366053363255,0.960764874726314
57,2024-10-23,1,1,0.025109761839015175,0.960176437241889
58,2024-10-24,1,1,0.02529622016413985,0.9604699649403553
59,2024-10-25,1,1,0.025565945837685785,0.9608869981440648
60,2024-10-28,1,1,0.027059101912953944,0.9630452241748103
61,2024-10-29,1,-1,0.028067148088869162,-1.035627573177746
62,2024-10-30,1,-1,0.02743618244385324,-1.036446891077332
63,2024-10-31,1,-1,0.02795426285027201,-1.035771439723389
64,2024-11-01,1,-1,0.027034678803143485,-1.036988159508824
65,2024-11-04,1,1,0.02736911115390317,0.9634637947074105
66,2024-11-05,1,1,0.027694646044733075,0.9638932416169375
67,2024-11-06,1,1,0.03866980834863879,0.9741407008877486
68,2024-11-07,1,1,0.03683228737815737,0.9728506448600889
69,2024-11-08,1,1,0.03521233822463464,0.9716016699802572
70,2024-11-11,-1,1,0.05064709686885859,-1.0197440784910292
71,2024-11-12,1,1,0.04822021766315727,0.979262240804756
72,2024-11-13,1,1,0.046345634972358773,0.9784234605037366
73,2024-11-14,1,1,0.046240051111687004,0.9783741940124874
74,2024-11-15,1,1,0.04479535643211465,0.9776767558871574
75,2024-11-18,-1,1,0.04296251408193443,-1.0232755634954098
76,2024-11-19,-1,1,0.04091447415413659,-1.0244406308535692
77,2024-11-20,-1,1,0.03891746626310348,-1.0256947432933154
78,2024-11-21,-1,-1,0.03776597658365196,0.9735218412894384
79,2024-11-22,-1,-1,0.03603028601695279,0.9722463417062189
80,2024-11-25,-1,-1,0.03897320655507329,0.9743420049209487
81,2024-11-26,1,1,0.04078755419390318,0.9754833183042935
82,2024-11-27,1,1,0.042458986398066244,0.9764484144995972
83,2024-11-29,1,1,0.04048072807208127,0.9752974972259234
84,2024-12-02,1,1,0.039332702069062524,0.9745765095224398
85,2024-12-03,1,1,0.0375444161344484,0.9733655901849897
86,2024-12-04,1,1,0.036647877080660016,0.9727140343809413
87,2024-12-05,1,1,0.0350189529989418,0.9714448503106153
88,2024-12-06,1,-1,0.0336715124115559,-1.0296978136878439
89,2024-12-09,1,1,0.03775457127914441,0.9735138426960478
90,2024-12-10,1,1,0.03591925123289508,0.9721605510630666
91,2024-12-11,1,1,0.03688830033867782,0.9728918686226338
92,2024-12-12,1,1,0.035753163857900616,0.9720312295940036
93,2024-12-13,1,1,0.03414339924544873,0.9707126198703497
94,2024-12-16,1,-1,0.0339050478310991,-1.0294932634136966
95,2024-12-17,1,-1,0.03226871765637768,-1.0309888053762493
96,2024-12-18,1,-1,0.0369074940109159,-1.0270940342270332
97,2024-12-19,1,1,0.037938639005174454,0.9736423427786539
98,2024-12-20,1,1,0.0360880032567107,0.9722907282064086
99,2024-12-23,1,1,0.035922181241018314,0.9721628217364512
100,2024-12-24,1,-1,0.039740067038845285,-1.0251628875244476
101,2024-12-26,1,1,0.03947445676625718,0.9746678042024639
102,2024-12-27,1,1,0.03770853090847072,0.9734815051816152
103,2024-12-30,-1,1,0.03586791834050556,-1.0278792906579157
104,2024-12-31,1,1,0.034143774129627616,0.9707129414239617
105,2025-01-02,1,1,0.03387572018689576,0.9704812037740649
106,2025-01-03,1,1,0.032319579856203706,0.9690599610387851
107,2025-01-06,1,-1,0.032724561326664514,-1.0305571534745597
108,2025-01-07,1,1,0.0365414906819418,0.9726345965658502
109,2025-01-08,1,1,0.03566889942664618,0.9719651578481049
110,2025-01-10,1,1,0.03410443211697806,0.9706791576025161
111,2025-01-13,-1,1,0.03259729618493726,-1.0306764499078964
112,2025-01-14,1,1,0.032573235992268204,0.9693008916544548
113,2025-01-15,1,1,0.03239446022020834,0.9691314772748251
114,2025-01-16,1,1,0.030840446539485457,0.9675760993013176
115,2025-01-17,1,-1,0.03158484445136381,-1.0316597519353903
116,2025-01-21,1,-1,0.03009805626303399,-1.0332236330355695
117,2025-01-22,1,-1,0.029677218764984997,-1.0336947445504991
118,2025-01-23,1,-1,0.028626747150814726,-1.034931145462892
119,2025-01-24,1,-1,0.027420043145179755,-1.0364683427506947
120,2025-01-27,1,1,0.028700595785437,0.9651587316790451
121,2025-01-28,-1,1,0.027313773730884092,-1.0366102245565858
122,2025-01-29,-1,-1,0.027389207630598954,0.9634906016965402
123,2025-01-30,1,-1,0.026062719269192194,-1.0383675096279148
124,2025-01-31,-1,-1,0.02722573487439144,0.9632713946562661
125,2025-02-03,-1,-1,0.025928720477980748,0.961434215966609
126,2025-02-04,-1,-1,0.025771650754429967,0.9611991793343914
127,2025-02-05,-1,-1,0.024803779634724576,0.9596851891157265
128,2025-02-06,-1,-1,0.023595600817915317,0.9576210146657748
129,2025-02-07,1,1,0.02262286153868851,0.955798880828106
130,2025-02-10,1,-1,0.022511530177206945,-1.0444197072531838
131,2025-02-11,1,1,0.022248188414984632,0.955054540356784
132,2025-02-12,1,-1,0.0221621141766836,-1.0451200130102671
133,2025-02-13,1,-1,0.021155143527688738,-1.0472675938642229
134,2025-02-14,1,-1,0.020493384951367613,-1.0487938526758895
135,2025-02-18,1,1,0.021630860085403995,0.9537718903482209
136,2025-02-19,1,1,0.02200269409642951,0.9545530856947213
137,2025-02-20,1,-1,0.02232158929677455,-1.0447976704989368
138,2025-02-21,1,-1,0.02417849114170769,-1.0413573633183322
139,2025-02-24,1,-1,0.02307474019859314,-1.0433355546298344
140,2025-02-25,-1,-1,0.02824583734005057,0.9645978065451554
141,2025-02-26,1,1,0.028864090878933366,0.965356076507979
142,2025-02-27,1,1,0.027461281926119612,0.9635864199963335
143,2025-02-28,-1,1,0.027024821433573872,-1.0370016505310626
144,2025-03-03,1,1,0.027309573723743437,0.9633841452722535
145,2025-03-04,1,1,0.026510278337685926,0.9622802043997065
146,2025-03-05,-1,-1,0.028835399559024248,0.9653216068825398
147,2025-03-06,1,-1,0.027772969406745947,-1.0360049363256343
148,2025-03-07,1,-1,0.02716083319536488,-1.0368163662889531
149,2025-03-10,1,1,0.03695938542363334,0.9729440050871175
150,2025-03-11,1,1,0.04024016906646649,0.9751498273236472
151,2025-03-12,1,1,0.03830130898857667,0.9738919134014025
152,2025-03-13,-1,1,0.03739048903622683,-1.0267440539485109
153,2025-03-14,1,1,0.040773382814785424,0.9754747973858384
154,2025-03-17,-1,1,0.03878322435891425,-1.0257836792285924
155,2025-03-18,-1,1,0.0376389849715483,-1.0265674920103154
156,2025-03-19,-1,-1,0.038267377985465145,0.9738687644305224
157,2025-03-20,-1,1,0.03667094251895427,-1.0272688036496331
158,2025-03-21,-1,1,0.034883178410880476,-1.0286662907241668
159,2025-03-24,-1,-1,0.03698052751371884,0.9729594728170967
160,2025-03-25,-1,-1,0.035200331924803464,0.9715919840153724
161,2025-03-26,-1,-1,0.034095348528823344,0.9706713462541406
162,2025-03-27,-1,-1,0.03246358679012644,0.9691972053590365
163,2025-03-28,-1,1,0.033119324671379596,-1.0301929407372064
164,2025-03-31,-1,1,0.0317442524113576,-1.0315007733138146
165,2025-04-01,-1,-1,0.03205141158536507,0.96880109949491
166,2025-04-02,-1,-1,0.031323706509038145,0.9680763170211517
167,2025-04-03,-1,-1,0.034750661736277506,0.9712243976248165
168,2025-04-04,-1,-1,0.034163920973350366,0.9707302118222364
169,2025-04-07,-1,1,0.03887849648689316,-1.0257204977008154
170,2025-04-08,1,1,0.037054082830158305,0.9730131489765252
171,2025-04-09,-1,1,0.04312078233352424,-1.023190136072427
172,2025-04-10,-1,1,0.04227551663267958,-1.0236537936341474
173,2025-04-11,-1,1,0.043939661532259706,-1.0227579641527662
174,2025-04-14,-1,1,0.041976706959824445,-1.0238221682989275
175,2025-04-15,-1,1,0.04018293807144805,-1.0248855649294992
176,2025-04-16,-1,1,0.03822831567753118,-1.0261579361879014
177,2025-04-17,1,1,0.036401705116989064,0.9725295140351177
178,2025-04-21,1,1,0.03551788500665758,0.9718459630753453
179,2025-04-22,1,1,0.03616799184202589,0.9723520079197212
180,2025-04-23,-1,1,0.034623622947550704,-1.0288811809305418
181,2025-04-24,-1,1,0.033039042671819605,-1.0302663047361291
182,2025-04-25,1,1,0.03158191720272409,0.968337313694577
183,2025-04-28,-1,1,0.030496489054449655,-1.032789584683992
184,2025-04-29,1,1,0.02901774224480722,0.9655395126513815
185,2025-04-30,-1,1,0.028301056391994876,-1.035333121598996
186,2025-05-01,-1,1,0.02756264051478527,-1.0362796779135033
187,2025-05-02,1,-1,0.026246928251564793,-1.0380982449515948
188,2025-05-05,-1,1,0.02714913303154126,-1.0368322320497754
189,2025-05-06,1,1,0.025833741285817374,0.9612924321967576
190,2025-05-07,1,1,0.02471361862718178,0.9595381172946698
191,2025-05-08,1,1,0.027613331975207853,0.9637869204694939
192,2025-05-09,1,1,0.02641042555936602,0.9621375984513877
193,2025-05-12,1,1,0.026212189235786557,0.9618512653685501
194,2025-05-13,1,1,0.025738306991099233,0.9611489151457806
195,2025-05-14,1,1,0.02562707220971043,0.9609802878727218
196,2025-05-15,1,1,0.024548705455540464,0.9592663137319101
197,2025-05-16,1,1,0.0233641005995288,0.9572011258526245
198,2025-05-19,1,1,0.022291470457571703,0.9551418044086564
199,2025-05-20,1,1,0.02131353406754082,0.9530836565870391
200,2025-05-21,1,1,0.020349672386746488,0.9508615744484562
201,2025-05-22,1,-1,0.01983826961292229,-1.050405081412304
202,2025-05-23,1,-1,0.02137420210775165,-1.0467831833803973
203,2025-05-27,1,-1,0.020366133246160895,-1.0490987115326353
204,2025-05-28,1,-1,0.02204086901783066,-1.0453682035398657
205,2025-05-29,1,-1,0.021654132699680154,-1.0461784286371412
206,2025-05-30,1,-1,0.02096847604205508,-1.0476883636956147
207,2025-06-02,1,-1,0.01995382906702191,-1.0501131829614434
208,2025-06-03,1,-1,0.01960981885179302,-1.0509922613409164
209,2025-06-04,-1,-1,0.01920813423162875,0.947941433073363
210,2025-06-05,1,1,0.02050629118554239,0.9512368556650233
211,2025-06-06,1,1,0.02088060904472988,0.9521109700953634
212,2025-06-09,1,-1,0.023407315725560037,-1.0427198612546087
213,2025-06-10,1,-1,0.022296348699602526,-1.0448483814588156
214,2025-06-11,1,-1,0.02152230845336329,-1.0464612586009627
215,2025-06-12,1,-1,0.021600509646971213,-1.0462930608250434
216,2025-06-13,1,1,0.02113250494630082,0.9526817722596914
217,2025-06-16,1,-1,0.022451375877138115,-1.0445387163243707
218,2025-06-17,1,1,0.02451352365361291,0.9592078551421243
219,2025-06-18,1,1,0.0234486504245688,0.957355441045199
220,2025-06-20,1,1,0.022349046865564336,0.9552573645140431
221,2025-06-23,1,1,0.021263733487027973,0.9529737816554331
222,2025-06-24,1,1,0.02165914578784232,0.9538322590348726
223,2025-06-25,1,-1,0.02137060717345351,-1.0467910528152575
224,2025-06-26,1,-1,0.020376113608709535,-1.0490746638215034
225,2025-06-27,1,1,0.019618821760359128,0.9490311373765663
226,2025-06-30,1,-1,0.01880501443777994,-1.0531744779473886
227,2025-07-01,-1,1,0.019400352186067255,-1.051542799203353
228,2025-07-02,-1,1,0.022491638588436107,-1.0444589902633352
229,2025-07-03,-1,1,0.021547637957714454,-1.0464066453741685
230,2025-07-07,-1,1,0.020909091287243577,-1.0478237988664383
231,2025-07-08,1,1,0.019940737988134102,0.9498539194229195
232,2025-07-09,1,1,0.02055284354803184,0.9513472992210376
233,2025-07-10,1,1,0.019756944504440817,0.949387447678313
234,2025-07-11,1,-1,0.021760490561849997,-1.0459527345867152
235,2025-07-14,1,-1,0.020764381530771633,-1.0481570732768926
236,2025-07-15,1,1,0.022877068450386312,0.9562900162586446
237,2025-07-16,1,-1,0.022449901563037472,-1.0445416411092538
238,2025-07-17,1,-1,0.021569395111161394,-1.046359836936068
239,2025-07-18,1,-1,0.021426878079250977,-1.0466681766762673
240,2025-07-21,1,1,0.020598446705991237,0.9514550068129182
241,2025-07-22,1,-1,0.02041456296844756,-1.048982239752365
242,2025-07-23,1,-1,0.019840799777069942,-1.0503986539142303
243,2025-07-24,1,-1,0.01887493742993313,-1.052977501314145
244,2025-07-25,1,-1,0.019281590757579285,-1.0518602511753736
245,2025-07-28,1,-1,0.018524230153166666,-1.0539804359639258
246,2025-07-29,1,-1,0.017806757912504318,-1.0561553006792515
247,2025-07-30,-1,-1,0.017082528239106675,0.9414640824773624
248,2025-07-31,-1,-1,0.01627113194236529,0.9385452377388577
249,2025-08-01,-1,1,0.01841395817959357,-1.054303680206461
250,2025-08-04,-1,1,0.01829331056645947,-1.0546618029888148
251,2025-08-05,-1,1,0.017646938814604763,-1.0566638410584492
252,2025-08-06,-1,1,0.017472527206324185,-1.0572294298793932
253,2025-08-07,-1,1,0.017621355413493904,-1.0567461032612175
254,2025-08-08,-1,1,0.017157168175646796,-1.0582812797824965
255,2025-08-11,-1,1,0.017597826522394958,-1.056821970415327
256,2025-08-12,1,1,0.016752012712936245,0.9403092436485871
257,2025-08-13,1,-1,0.017431297016882938,-1.0573647866962979
258,2025-08-14,1,-1,0.02149322157217796,-1.0465241319227117
259,2025-08-15,-1,-1,0.020657598511669352,0.9515940057872206
260,2025-08-18,-1,-1,0.0197398707320328,0.9493436731553418
261,2025-08-19,-1,1,0.02053984326548487,-1.0486834930326505
262,2025-08-20,-1,1,0.019982368925183194,-1.0500416122898972
263,2025-08-21,-1,1,0.019712196444731055,-1.050727440514462
264,2025-08-22,1,-1,0.023055695086800262,-1.043371350327328
265,2025-08-25,1,1,0.02695326055622679,0.9629001137718473
266,2025-08-26,1,-1,0.025725102122463903,-1.0388710266032415
267,2025-08-27,1,-1,0.024755162793799815,-1.04039398223098
268,2025-08-28,1,-1,0.023547043827640775,-1.0424663724647139
269,2025-08-29,1,1,0.024287235963506328,0.9588278044769276
270,2025-09-02,1,1,0.024703744380104677,0.9595219450720031
271,2025-09-03,1,1,0.02394760536956206,0.9582439150602494
272,2025-09-04,1,1,0.023663776135403745,0.9577431033246097
273,2025-09-05,1,1,0.02327977090233223,0.9570460959306196
274,2025-09-08,-1,1,0.022199474430500587,-1.0450440824195237
275,2025-09-09,-1,1,0.021197262458967962,-1.0471736776509695
276,2025-09-10,-1,1,0.021162948166107597,-1.0472501629729665
277,2025-09-11,1,1,0.02025252054427335,0.950625867842875
278,2025-09-12,-1,-1,0.020081618071609117,0.9502056954708658
279,2025-09-15,1,-1,0.019788940459708856,-1.0505307230224337
280,2025-09-16,-1,-1,0.01916031557829374,0.9478115165989534
281,2025-09-17,1,-1,0.018678227797983598,-1.0535354036481075
282,2025-09-18,1,-1,0.01828451829463443,-1.0546880861612455
283,2025-09-19,-1,-1,0.018765216638431476,0.9467127541332923
284,2025-09-22,-1,-1,0.01952773090129854,0.9487933954820635
285,2025-09-23,1,-1,0.018595442255947642,-1.0537737265137461
286,2025-09-24,-1,-1,0.018514235219512915,0.9459904242023285
287,2025-09-25,1,1,0.02070637156924627,0.9517080187286947
288,2025-09-26,1,1,0.01970532712561937,0.9492548766888204
289,2025-09-29,1,1,0.024367872666004924,0.9589640434456773
290,2025-09-30,1,1,0.02318802445181673,0.9568761505220779
291,2025-10-01,1,1,0.023490427121769575,0.9574312792996175
292,2025-10-02,-1,1,0.023677511153799423,-1.0422323850306585
293,2025-10-03,-1,-1,0.02269313866034874,0.9559357587892418
294,2025-10-06,1,-1,0.02198313855265798,-1.0454873406844998
295,2025-10-07,1,-1,0.02396137044114255,-1.0417320983521328
296,2025-10-08,1,-1,0.02298688362627759,-1.043501177240035
297,2025-10-09,1,-1,0.023114248504834397,-1.0432614860182383
298,2025-10-10,1,-1,0.025159436999449995,-1.0397449376583507
299,2025-10-13,1,-1,0.02398372952926017,-1.0416931947796222
300,2025-10-14,1,-1,0.02421944526512597,-1.0412874325411292
301,2025-10-15,1,-1,0.02318252640447315,-1.0431340764365793
302,2025-10-16,1,1,0.02307296552593109,0.9566611123312906
303,2025-10-17,1,1,0.022156324387943026,0.9548681969676739
304,2025-10-20,1,-1,0.02575093220844032,-1.0388320376081235
305,2025-10-21,1,-1,0.024717929720418693,-1.04045482596983
306,2025-10-22,1,1,0.02568508183175117,0.9610684102561771
307,2025-10-23,1,1,0.02586070995314711,0.9613327965624984
308,2025-10-24,1,1,0.024667001935789447,0.9594616539027769
309,2025-10-27,1,-1,0.026488772357653744,-1.0377504187842168
310,2025-10-28,1,-1,0.025528808487258012,-1.0391698982191386
311,2025-10-29,1,-1,0.025645582915948387,-1.0389915492164123
312,2025-10-30,1,1,0.02668551142475125,0.9625278859389422
313,2025-10-31,1,-1,0.027734447371248364,-1.0360549439356308
314,2025-11-03,1,-1,0.0276471025811583,-1.0361688472857984
315,2025-11-04,1,1,0.03051000567058702,0.9672249413606182
316,2025-11-05,1,-1,0.0315248812952361,-1.0317199697174242
317,2025-11-06,1,1,0.03079993955136484,0.9675334579215559
318,2025-11-07,1,-1,0.03128721177206149,-1.0319609189328276
319,2025-11-10,1,-1,0.030730038026713462,-1.0325403912204572
320,2025-11-11,1,-1,0.030488741899653903,-1.0327979162070686
321,2025-11-12,1,-1,0.029097574190514133,-1.034365944992796
322,2025-11-13,1,-1,0.029113003624412975,-1.0343477322082033
323,2025-11-14,1,-1,0.029109223046216225,-1.0343521929877477
324,2025-11-17,1,-1,0.028043831563510244,-1.03565719400865
325,2025-11-18,-1,-1,0.02753030529369488,0.9636777119961321
326,2025-11-19,-1,-1,0.027366963987021587,0.9634609282417128
327,2025-11-20,-1,1,0.026841376668935144,-1.0372545252729914
